"TOA5","Sanddune-Pen-2","CR1000","66462","CR1000.Std.32.03","CPU:FIELD_READY_PEN_2_06212021.CR1","30077","SI111"
"TIMESTAMP","RECORD","TmV_Avg(1)","TmV_Avg(2)","TmV_Avg(3)","SBTemp_Avg(1)","SBTemp_Avg(2)","SBTemp_Avg(3)","TargTemp_Avg(1)","TargTemp_Avg(2)","TargTemp_Avg(3)","TmV_Std(1)","TmV_Std(2)","TmV_Std(3)","SBTemp_Std(1)","SBTemp_Std(2)","SBTemp_Std(3)","TargTemp_Std(1)","TargTemp_Std(2)","TargTemp_Std(3)"
"TS","RN","","","","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Std","Std","Std","Std","Std","Std","Std","Std","Std"
"2021-07-04 22:15:00",1091,"NAN","NAN","NAN",-70.99,-70.85,-70.84,"NAN","NAN","NAN","NAN","NAN","NAN",0.08,0.096,0.092,"NAN","NAN","NAN"
"2021-07-04 22:30:00",1092,"NAN","NAN","NAN",-70.99,-70.84,-70.85,"NAN","NAN","NAN","NAN","NAN","NAN",0.077,0.098,0.085,"NAN","NAN","NAN"
"2021-07-04 22:45:00",1093,"NAN","NAN","NAN",-71,-70.83,-70.83,"NAN","NAN","NAN","NAN","NAN","NAN",0.088,0.084,0.079,"NAN","NAN","NAN"
"2021-07-04 23:00:00",1094,"NAN","NAN","NAN",-71.12,-70.82,-70.82,"NAN","NAN","NAN","NAN","NAN","NAN",0.145,0.093,0.093,"NAN","NAN","NAN"
"2021-07-04 23:15:00",1095,"NAN","NAN","NAN",-71.11,-70.88,-70.86,"NAN","NAN","NAN","NAN","NAN","NAN",0.151,0.086,0.096,"NAN","NAN","NAN"
"2021-07-04 23:30:00",1096,"NAN","NAN","NAN",-70.99,-70.89,-70.85,"NAN","NAN","NAN","NAN","NAN","NAN",0.076,0.088,0.085,"NAN","NAN","NAN"
"2021-07-04 23:45:00",1097,"NAN","NAN","NAN",-71.01,-70.86,-70.88,"NAN","NAN","NAN","NAN","NAN","NAN",0.075,0.093,0.076,"NAN","NAN","NAN"
"2021-07-05 00:00:00",1098,"NAN","NAN","NAN",-71,-70.86,-70.87,"NAN","NAN","NAN","NAN","NAN","NAN",0.069,0.096,0.082,"NAN","NAN","NAN"
"2021-07-05 00:15:00",1099,"NAN","NAN","NAN",-71.02,-70.85,-70.86,"NAN","NAN","NAN","NAN","NAN","NAN",0.071,0.092,0.096,"NAN","NAN","NAN"
"2021-07-05 00:30:00",1100,"NAN","NAN","NAN",-70.98,-70.88,-70.85,"NAN","NAN","NAN","NAN","NAN","NAN",0.073,0.085,0.092,"NAN","NAN","NAN"
"2021-07-05 00:45:00",1101,"NAN","NAN","NAN",-71,-70.85,-70.87,"NAN","NAN","NAN","NAN","NAN","NAN",0.074,0.094,0.097,"NAN","NAN","NAN"
"2021-07-05 01:00:00",1102,"NAN","NAN","NAN",-70.97,-70.86,-70.85,"NAN","NAN","NAN","NAN","NAN","NAN",0.088,0.092,0.094,"NAN","NAN","NAN"
"2021-07-05 01:15:00",1103,"NAN","NAN","NAN",-71,-70.91,-70.88,"NAN","NAN","NAN","NAN","NAN","NAN",0.081,0.112,0.089,"NAN","NAN","NAN"
"2021-07-05 01:30:00",1104,"NAN","NAN","NAN",-70.99,-70.91,-70.9,"NAN","NAN","NAN","NAN","NAN","NAN",0.077,0.086,0.078,"NAN","NAN","NAN"
"2021-07-05 01:45:00",1105,"NAN","NAN","NAN",-70.98,-70.95,-70.87,"NAN","NAN","NAN","NAN","NAN","NAN",0.072,0.144,0.089,"NAN","NAN","NAN"
"2021-07-05 02:00:00",1106,"NAN","NAN","NAN",-71,-70.89,-70.85,"NAN","NAN","NAN","NAN","NAN","NAN",0.081,0.084,0.088,"NAN","NAN","NAN"
"2021-07-05 02:15:00",1107,"NAN","NAN","NAN",-71.01,-70.89,-70.87,"NAN","NAN","NAN","NAN","NAN","NAN",0.072,0.089,0.091,"NAN","NAN","NAN"
"2021-07-05 02:30:00",1108,"NAN","NAN","NAN",-71.01,-70.89,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.072,0.085,0.081,"NAN","NAN","NAN"
"2021-07-05 02:45:00",1109,"NAN","NAN","NAN",-71.02,-70.91,-70.91,"NAN","NAN","NAN","NAN","NAN","NAN",0.061,0.083,0.075,"NAN","NAN","NAN"
"2021-07-05 03:00:00",1110,"NAN","NAN","NAN",-71.03,-70.92,-70.92,"NAN","NAN","NAN","NAN","NAN","NAN",0.059,0.072,0.063,"NAN","NAN","NAN"
"2021-07-05 03:15:00",1111,"NAN","NAN","NAN",-71.03,-70.93,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.056,0.061,0.077,"NAN","NAN","NAN"
"2021-07-05 03:30:00",1112,"NAN","NAN","NAN",-71.02,-70.9,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.065,0.08,0.075,"NAN","NAN","NAN"
"2021-07-05 03:45:00",1113,"NAN","NAN","NAN",-71.01,-70.87,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.065,0.099,0.09,"NAN","NAN","NAN"
"2021-07-05 04:00:00",1114,"NAN","NAN","NAN",-71.02,-70.88,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.065,0.085,0.091,"NAN","NAN","NAN"
"2021-07-05 04:15:00",1115,"NAN","NAN","NAN",-71.01,-70.88,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.076,0.078,0.089,"NAN","NAN","NAN"
"2021-07-05 04:30:00",1116,"NAN","NAN","NAN",-71.01,-70.9,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.069,0.079,0.082,"NAN","NAN","NAN"
"2021-07-05 04:45:00",1117,"NAN","NAN","NAN",-71.01,-70.9,-70.9,"NAN","NAN","NAN","NAN","NAN","NAN",0.06,0.086,0.089,"NAN","NAN","NAN"
"2021-07-05 05:00:00",1118,"NAN","NAN","NAN",-71.01,-70.92,-70.9,"NAN","NAN","NAN","NAN","NAN","NAN",0.065,0.072,0.072,"NAN","NAN","NAN"
"2021-07-05 05:15:00",1119,"NAN","NAN","NAN",-71.01,-70.91,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.064,0.069,0.09,"NAN","NAN","NAN"
"2021-07-05 05:30:00",1120,"NAN","NAN","NAN",-71.03,-70.91,-70.89,"NAN","NAN","NAN","NAN","NAN","NAN",0.056,0.076,0.088,"NAN","NAN","NAN"
"2021-07-05 05:45:00",1121,"NAN","NAN","NAN",-71.02,-70.91,-70.9,"NAN","NAN","NAN","NAN","NAN","NAN",0.069,0.083,0.076,"NAN","NAN","NAN"
"2021-07-05 06:00:00",1122,"NAN","NAN","NAN",-71.03,-70.92,-70.94,"NAN","NAN","NAN","NAN","NAN","NAN",0.054,0.071,0.045,"NAN","NAN","NAN"
"2021-07-05 06:15:00",1123,"NAN","NAN","NAN",-71.04,-70.9,-70.94,"NAN","NAN","NAN","NAN","NAN","NAN",0.053,0.072,0.056,"NAN","NAN","NAN"
"2021-07-05 06:30:00",1124,"NAN","NAN","NAN",-71.04,-70.92,-70.91,"NAN","NAN","NAN","NAN","NAN","NAN",0.05,0.068,0.076,"NAN","NAN","NAN"
"2021-07-05 06:45:00",1125,"NAN","NAN","NAN",-71.04,-70.91,-70.9,"NAN","NAN","NAN","NAN","NAN","NAN",0.058,0.073,0.079,"NAN","NAN","NAN"
"2021-07-05 07:00:00",1126,"NAN","NAN","NAN",-71.03,-70.91,-70.9,"NAN","NAN","NAN","NAN","NAN","NAN",0.056,0.069,0.079,"NAN","NAN","NAN"
"2021-07-05 07:15:00",1127,"NAN","NAN","NAN",-71.11,-70.87,-70.85,"NAN","NAN","NAN","NAN","NAN","NAN",0.14,0.089,0.092,"NAN","NAN","NAN"
"2021-07-05 07:30:00",1128,"NAN","NAN","NAN",-70.99,-70.82,-70.82,"NAN","NAN","NAN","NAN","NAN","NAN",0.088,0.076,0.089,"NAN","NAN","NAN"
"2021-07-05 07:45:00",1129,"NAN","NAN","NAN",-70.98,-70.8,-70.78,"NAN","NAN","NAN","NAN","NAN","NAN",0.095,0.069,0.06,"NAN","NAN","NAN"
"2021-07-05 08:00:00",1130,"NAN","NAN","NAN",-70.98,-70.79,-70.79,"NAN","NAN","NAN","NAN","NAN","NAN",0.09,0.067,0.065,"NAN","NAN","NAN"
"2021-07-05 08:15:00",1131,"NAN","NAN","NAN",-70.98,-70.8,-70.79,"NAN","NAN","NAN","NAN","NAN","NAN",0.087,0.076,0.061,"NAN","NAN","NAN"
"2021-07-05 08:30:00",1132,"NAN","NAN","NAN",-70.94,-70.77,-70.76,"NAN","NAN","NAN","NAN","NAN","NAN",0.083,0.046,0.048,"NAN","NAN","NAN"
"2021-07-05 08:45:00",1133,"NAN","NAN","NAN",-70.93,-70.75,-70.74,"NAN","NAN","NAN","NAN","NAN","NAN",0.078,0.037,0.058,"NAN","NAN","NAN"
"2021-07-05 09:00:00",1134,"NAN","NAN","NAN",-70.96,-70.73,-70.7,"NAN","NAN","NAN","NAN","NAN","NAN",0.089,0.05,0.069,"NAN","NAN","NAN"
"2021-07-05 09:15:00",1135,"NAN","NAN","NAN",-70.9,-70.71,-70.7,"NAN","NAN","NAN","NAN","NAN","NAN",0.059,0.06,0.071,"NAN","NAN","NAN"
"2021-07-05 09:30:00",1136,"NAN","NAN","NAN",-70.91,-70.67,-70.66,"NAN","NAN","NAN","NAN","NAN","NAN",0.055,0.08,0.074,"NAN","NAN","NAN"
"2021-07-05 09:45:00",1137,"NAN","NAN","NAN",-70.91,-70.7,-70.65,"NAN","NAN","NAN","NAN","NAN","NAN",0.065,0.073,0.074,"NAN","NAN","NAN"
"2021-07-05 10:00:00",1138,"NAN","NAN","NAN",-70.89,-70.68,-70.67,"NAN","NAN","NAN","NAN","NAN","NAN",0.056,0.072,0.074,"NAN","NAN","NAN"
"2021-07-05 10:15:00",1139,"NAN","NAN","NAN",-70.93,-70.68,-70.66,"NAN","NAN","NAN","NAN","NAN","NAN",0.076,0.083,0.054,"NAN","NAN","NAN"
"2021-07-05 10:30:00",1140,"NAN","NAN","NAN",-70.91,-70.69,-70.67,"NAN","NAN","NAN","NAN","NAN","NAN",0.062,0.078,0.068,"NAN","NAN","NAN"
"2021-07-05 10:45:00",1141,"NAN","NAN","NAN",-70.91,-70.68,-70.68,"NAN","NAN","NAN","NAN","NAN","NAN",0.074,0.081,0.084,"NAN","NAN","NAN"
"2021-07-05 11:00:00",1142,"NAN","NAN","NAN",-70.9,-70.69,-70.68,"NAN","NAN","NAN","NAN","NAN","NAN",0.064,0.072,0.084,"NAN","NAN","NAN"
"2021-07-05 11:15:00",1143,"NAN","NAN","NAN",-70.89,-70.7,-70.69,"NAN","NAN","NAN","NAN","NAN","NAN",0.065,0.068,0.066,"NAN","NAN","NAN"
